
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
03/08/2019 13:00,03/08/2019 14:00,0.241,0.036,0.253,20.645,,,,,,,,,,,,,
03/08/2019 14:00,03/08/2019 15:00,0.21,0.03,0.224,20.769,,,,,,,,,,,,,
03/08/2019 15:00,03/08/2019 16:00,0.237,0.058,0.226,21.014,,,,,,,,,,,,,
03/08/2019 16:00,03/08/2019 17:00,0.239,0.103,0.183,21.15,,,,,,,,,,,,,
03/08/2019 17:00,03/08/2019 18:00,0.155,0.068,0.122,20.851,,,,,,,,,,,,,
03/08/2019 18:00,03/08/2019 19:00,0.049,0.002,0.068,19.534,,,,,,,,,,,,,
03/08/2019 19:00,03/08/2019 20:00,0.003,0,0.01,16.993,,,,,,,,,,,,,
03/08/2019 20:00,03/08/2019 21:00,0,0,0,15.942,,,,,,,,,,,,,
03/08/2019 21:00,03/08/2019 22:00,0,0,0,15.406,,,,,,,,,,,,,
03/08/2019 22:00,03/08/2019 23:00,0,0,0,14.829,,,,,,,,,,,,,
03/08/2019 23:00,04/08/2019 00:00,0,0,0,14.406,,,,,,,,,,,,,
04/08/2019 00:00,04/08/2019 01:00,0,0,0,13.946,,,,,,,,,,,,,
04/08/2019 01:00,04/08/2019 02:00,0,0,0,13.305,,,,,,,,,,,,,
04/08/2019 02:00,04/08/2019 03:00,0,0,0,12.92,,,,,,,,,,,,,
04/08/2019 03:00,04/08/2019 04:00,0,0,0,12.748,,,,,,,,,,,,,
04/08/2019 04:00,04/08/2019 05:00,0,0,0.005,12.867,,,,,,,,,,,,,
04/08/2019 05:00,04/08/2019 06:00,0.037,0,0.054,14.111,,,,,,,,,,,,,
04/08/2019 06:00,04/08/2019 07:00,0.088,0.008,0.103,15.22,,,,,,,,,,,,,
04/08/2019 07:00,04/08/2019 08:00,0.127,0.014,0.142,16.636,,,,,,,,,,,,,
04/08/2019 08:00,04/08/2019 09:00,0.164,0.019,0.179,18.113,,,,,,,,,,,,,
04/08/2019 09:00,04/08/2019 10:00,0.229,0.037,0.236,19.458,,,,,,,,,,,,,
04/08/2019 10:00,04/08/2019 11:00,0.345,0.11,0.303,20.928,,,,,,,,,,,,,
04/08/2019 11:00,04/08/2019 12:00,0.432,0.202,0.324,22.12,,,,,,,,,,,,,
04/08/2019 12:00,04/08/2019 13:00,0.368,0.122,0.324,22.427,,,,,,,,,,,,,
04/08/2019 13:00,04/08/2019 14:00,0.245,0.037,0.259,21.957,,,,,,,,,,,,,
04/08/2019 14:00,04/08/2019 15:00,0.16,0.013,0.183,21.195,,,,,,,,,,,,,
04/08/2019 15:00,04/08/2019 16:00,0.147,0.013,0.169,20.72,,,,,,,,,,,,,
04/08/2019 16:00,04/08/2019 17:00,0.123,0.011,0.142,20.343,,,,,,,,,,,,,
04/08/2019 17:00,04/08/2019 18:00,0.07,0.004,0.089,19.536,,,,,,,,,,,,,
04/08/2019 18:00,04/08/2019 19:00,0.037,0,0.055,18.476,,,,,,,,,,,,,
04/08/2019 19:00,04/08/2019 20:00,0.002,0,0.01,16.702,,,,,,,,,,,,,
04/08/2019 20:00,04/08/2019 21:00,0,0,0,15.98,,,,,,,,,,,,,
04/08/2019 21:00,04/08/2019 22:00,0,0,0,15.262,,,,,,,,,,,,,
04/08/2019 22:00,04/08/2019 23:00,0,0,0,14.607,,,,,,,,,,,,,
04/08/2019 23:00,05/08/2019 00:00,0,0,0,14.285,,,,,,,,,,,,,
05/08/2019 00:00,05/08/2019 01:00,0,0,0,13.972,,,,,,,,,,,,,
05/08/2019 01:00,05/08/2019 02:00,0,0,0,13.591,,,,,,,,,,,,,
05/08/2019 02:00,05/08/2019 03:00,0,0,0,13.636,,,,,,,,,,,,,
05/08/2019 03:00,05/08/2019 04:00,0,0,0,13.731,,,,,,,,,,,,,
05/08/2019 04:00,05/08/2019 05:00,0,0,0.003,13.81,,,,,,,,,,,,,
05/08/2019 05:00,05/08/2019 06:00,0.031,0,0.048,14.412,,,,,,,,,,,,,
05/08/2019 06:00,05/08/2019 07:00,0.109,0.031,0.103,15.475,,,,,,,,,,,,,
05/08/2019 07:00,05/08/2019 08:00,0.205,0.091,0.151,16.736,,,,,,,,,,,,,
05/08/2019 08:00,05/08/2019 09:00,0.315,0.185,0.185,17.97,,,,,,,,,,,,,
05/08/2019 09:00,05/08/2019 10:00,0.481,0.414,0.168,19.418,,,,,,,,,,,,,
05/08/2019 10:00,05/08/2019 11:00,0.632,0.669,0.13,20.651,,,,,,,,,,,,,
05/08/2019 11:00,05/08/2019 12:00,0.667,0.723,0.132,21.282,,,,,,,,,,,,,
05/08/2019 12:00,05/08/2019 13:00,0.693,0.778,0.12,21.708,,,,,,,,,,,,,
05/08/2019 13:00,05/08/2019 14:00,0.679,0.773,0.106,21.879,,,,,,,,,,,,,
05/08/2019 14:00,05/08/2019 15:00,0.607,0.669,0.099,21.723,,,,,,,,,,,,,
05/08/2019 15:00,05/08/2019 16:00,0.486,0.5,0.095,21.319,,,,,,,,,,,,,
05/08/2019 16:00,05/08/2019 17:00,0.332,0.306,0.091,20.702,,,,,,,,,,,,,
05/08/2019 17:00,05/08/2019 18:00,0.163,0.112,0.086,19.729,,,,,,,,,,,,,
05/08/2019 18:00,05/08/2019 19:00,0.041,0.002,0.058,18.239,,,,,,,,,,,,,
05/08/2019 19:00,05/08/2019 20:00,0.002,0,0.009,15.93,,,,,,,,,,,,,
05/08/2019 20:00,05/08/2019 21:00,0,0,0,14.833,,,,,,,,,,,,,
05/08/2019 21:00,05/08/2019 22:00,0,0,0,14.386,,,,,,,,,,,,,
05/08/2019 22:00,05/08/2019 23:00,0,0,0,13.832,,,,,,,,,,,,,
05/08/2019 23:00,06/08/2019 00:00,0,0,0,13.372,,,,,,,,,,,,,
06/08/2019 00:00,06/08/2019 01:00,0,0,0,12.849,,,,,,,,,,,,,
06/08/2019 01:00,06/08/2019 02:00,0,0,0,12.533,,,,,,,,,,,,,
06/08/2019 02:00,06/08/2019 03:00,0,0,0,12.395,,,,,,,,,,,,,
06/08/2019 03:00,06/08/2019 04:00,0,0,0,12.345,,,,,,,,,,,,,
06/08/2019 04:00,06/08/2019 05:00,0,0,0.004,12.372,,,,,,,,,,,,,
06/08/2019 05:00,06/08/2019 06:00,0.033,0,0.049,13.258,,,,,,,,,,,,,
06/08/2019 06:00,06/08/2019 07:00,0.105,0.023,0.106,14.415,,,,,,,,,,,,,
06/08/2019 07:00,06/08/2019 08:00,0.211,0.09,0.157,15.825,,,,,,,,,,,,,
06/08/2019 08:00,06/08/2019 09:00,0.361,0.248,0.177,17.276,,,,,,,,,,,,,
06/08/2019 09:00,06/08/2019 10:00,0.475,0.382,0.189,18.508,,,,,,,,,,,,,
06/08/2019 10:00,06/08/2019 11:00,0.53,0.435,0.213,19.416,,,,,,,,,,,,,
06/08/2019 11:00,06/08/2019 12:00,0.536,0.417,0.242,20.09,,,,,,,,,,,,,
06/08/2019 12:00,06/08/2019 13:00,0.486,0.321,0.272,20.472,,,,,,,,,,,,,
06/08/2019 13:00,06/08/2019 14:00,0.407,0.212,0.278,20.537,,,,,,,,,,,,,
06/08/2019 14:00,06/08/2019 15:00,0.384,0.209,0.252,20.518,,,,,,,,,,,,,
06/08/2019 15:00,06/08/2019 16:00,0.296,0.135,0.218,20.127,,,,,,,,,,,,,
06/08/2019 16:00,06/08/2019 17:00,0.223,0.095,0.17,19.595,,,,,,,,,,,,,
06/08/2019 17:00,06/08/2019 18:00,0.139,0.052,0.118,18.887,,,,,,,,,,,,,
06/08/2019 18:00,06/08/2019 19:00,0.041,0.001,0.059,17.826,,,,,,,,,,,,,
06/08/2019 19:00,06/08/2019 20:00,0.001,0,0.007,16.319,,,,,,,,,,,,,
06/08/2019 20:00,06/08/2019 21:00,0,0,0,14.924,,,,,,,,,,,,,
06/08/2019 21:00,06/08/2019 22:00,0,0,0,14.014,,,,,,,,,,,,,
06/08/2019 22:00,06/08/2019 23:00,0,0,0,13.406,,,,,,,,,,,,,
06/08/2019 23:00,07/08/2019 00:00,0,0,0,12.95,,,,,,,,,,,,,
07/08/2019 00:00,07/08/2019 01:00,0,0,0,12.651,,,,,,,,,,,,,
07/08/2019 01:00,07/08/2019 02:00,0,0,0,12.503,,,,,,,,,,,,,
07/08/2019 02:00,07/08/2019 03:00,0,0,0,12.407,,,,,,,,,,,,,
07/08/2019 03:00,07/08/2019 04:00,0,0,0,12.3,,,,,,,,,,,,,
07/08/2019 04:00,07/08/2019 05:00,0,0,0.003,12.194,,,,,,,,,,,,,
07/08/2019 05:00,07/08/2019 06:00,0.03,0,0.046,12.863,,,,,,,,,,,,,
07/08/2019 06:00,07/08/2019 07:00,0.128,0.079,0.076,14.182,,,,,,,,,,,,,
07/08/2019 07:00,07/08/2019 08:00,0.293,0.252,0.089,15.769,,,,,,,,,,,,,
07/08/2019 08:00,07/08/2019 09:00,0.446,0.429,0.101,17.139,,,,,,,,,,,,,
07/08/2019 09:00,07/08/2019 10:00,0.557,0.565,0.116,18.238,,,,,,,,,,,,,
07/08/2019 10:00,07/08/2019 11:00,0.632,0.664,0.128,19.163,,,,,,,,,,,,,
07/08/2019 11:00,07/08/2019 12:00,0.648,0.673,0.146,19.858,,,,,,,,,,,,,
07/08/2019 12:00,07/08/2019 13:00,0.641,0.656,0.155,20.291,,,,,,,,,,,,,
07/08/2019 13:00,07/08/2019 14:00,0.588,0.572,0.162,20.387,,,,,,,,,,,,,
07/08/2019 14:00,07/08/2019 15:00,0.528,0.501,0.148,20.32,,,,,,,,,,,,,
07/08/2019 15:00,07/08/2019 16:00,0.429,0.382,0.135,19.979,,,,,,,,,,,,,
07/08/2019 16:00,07/08/2019 17:00,0.27,0.185,0.135,19.329,,,,,,,,,,,,,
07/08/2019 17:00,07/08/2019 18:00,0.132,0.054,0.108,18.416,,,,,,,,,,,,,
07/08/2019 18:00,07/08/2019 19:00,0.039,0.001,0.057,17.275,,,,,,,,,,,,,
07/08/2019 19:00,07/08/2019 20:00,0.001,0,0.007,15.345,,,,,,,,,,,,,
07/08/2019 20:00,07/08/2019 21:00,0,0,0,14.057,,,,,,,,,,,,,
07/08/2019 21:00,07/08/2019 22:00,0,0,0,13.474,,,,,,,,,,,,,
07/08/2019 22:00,07/08/2019 23:00,0,0,0,12.914,,,,,,,,,,,,,
07/08/2019 23:00,08/08/2019 00:00,0,0,0,12.42,,,,,,,,,,,,,
08/08/2019 00:00,08/08/2019 01:00,0,0,0,12.135,,,,,,,,,,,,,
08/08/2019 01:00,08/08/2019 02:00,0,0,0,11.872,,,,,,,,,,,,,
08/08/2019 02:00,08/08/2019 03:00,0,0,0,11.516,,,,,,,,,,,,,
08/08/2019 03:00,08/08/2019 04:00,0,0,0,11.438,,,,,,,,,,,,,
08/08/2019 04:00,08/08/2019 05:00,0,0,0.003,11.429,,,,,,,,,,,,,
08/08/2019 05:00,08/08/2019 06:00,0.03,0,0.046,12.536,,,,,,,,,,,,,
08/08/2019 06:00,08/08/2019 07:00,0.125,0.066,0.086,14.064,,,,,,,,,,,,,
08/08/2019 07:00,08/08/2019 08:00,0.304,0.267,0.088,16.179,,,,,,,,,,,,,
08/08/2019 08:00,08/08/2019 09:00,0.417,0.362,0.132,17.844,,,,,,,,,,,,,
08/08/2019 09:00,08/08/2019 10:00,0.331,0.163,0.228,18.324,,,,,,,,,,,,,
08/08/2019 10:00,08/08/2019 11:00,0.527,0.436,0.209,19.51,,,,,,,,,,,,,
08/08/2019 11:00,08/08/2019 12:00,0.61,0.585,0.182,20.625,,,,,,,,,,,,,
08/08/2019 12:00,08/08/2019 13:00,0.607,0.586,0.18,21.411,,,,,,,,,,,,,
08/08/2019 13:00,08/08/2019 14:00,0.619,0.639,0.148,22.12,,,,,,,,,,,,,
08/08/2019 14:00,08/08/2019 15:00,0.54,0.526,0.147,22.401,,,,,,,,,,,,,
08/08/2019 15:00,08/08/2019 16:00,0.358,0.252,0.18,22.08,,,,,,,,,,,,,
08/08/2019 16:00,08/08/2019 17:00,0.225,0.112,0.159,21.56,,,,,,,,,,,,,
08/08/2019 17:00,08/08/2019 18:00,0.13,0.05,0.112,20.863,,,,,,,,,,,,,
08/08/2019 18:00,08/08/2019 19:00,0.037,0,0.055,19.362,,,,,,,,,,,,,
08/08/2019 19:00,08/08/2019 20:00,0,0,0.005,17.516,,,,,,,,,,,,,
08/08/2019 20:00,08/08/2019 21:00,0,0,0,17.048,,,,,,,,,,,,,
08/08/2019 21:00,08/08/2019 22:00,0,0,0,16.646,,,,,,,,,,,,,
08/08/2019 22:00,08/08/2019 23:00,0,0,0,16.218,,,,,,,,,,,,,
08/08/2019 23:00,09/08/2019 00:00,0,0,0,15.887,,,,,,,,,,,,,
09/08/2019 00:00,09/08/2019 01:00,0,0,0,15.755,,,,,,,,,,,,,
09/08/2019 01:00,09/08/2019 02:00,0,0,0,15.771,,,,,,,,,,,,,
09/08/2019 02:00,09/08/2019 03:00,0,0,0,15.82,,,,,,,,,,,,,
09/08/2019 03:00,09/08/2019 04:00,0,0,0,15.722,,,,,,,,,,,,,
09/08/2019 04:00,09/08/2019 05:00,0,0,0.002,15.872,,,,,,,,,,,,,
09/08/2019 05:00,09/08/2019 06:00,0.01,0,0.022,16.301,,,,,,,,,,,,,
09/08/2019 06:00,09/08/2019 07:00,0.034,0.001,0.05,16.797,,,,,,,,,,,,,
09/08/2019 07:00,09/08/2019 08:00,0.097,0.01,0.113,17.615,,,,,,,,,,,,,
09/08/2019 08:00,09/08/2019 09:00,0.269,0.108,0.21,18.804,,,,,,,,,,,,,
09/08/2019 09:00,09/08/2019 10:00,0.424,0.298,0.213,19.946,,,,,,,,,,,,,
09/08/2019 10:00,09/08/2019 11:00,0.584,0.563,0.168,20.879,,,,,,,,,,,,,
09/08/2019 11:00,09/08/2019 12:00,0.714,0.814,0.119,21.602,,,,,,,,,,,,,
09/08/2019 12:00,09/08/2019 13:00,0.689,0.756,0.137,21.676,,,,,,,,,,,,,
09/08/2019 13:00,09/08/2019 14:00,0.536,0.456,0.208,21.36,,,,,,,,,,,,,
09/08/2019 14:00,09/08/2019 15:00,0.415,0.28,0.222,21.104,,,,,,,,,,,,,
09/08/2019 15:00,09/08/2019 16:00,0.427,0.37,0.147,21.111,,,,,,,,,,,,,
09/08/2019 16:00,09/08/2019 17:00,0.31,0.255,0.114,20.505,,,,,,,,,,,,,
09/08/2019 17:00,09/08/2019 18:00,0.15,0.083,0.101,19.407,,,,,,,,,,,,,
09/08/2019 18:00,09/08/2019 19:00,0.037,0,0.056,18.017,,,,,,,,,,,,,
09/08/2019 19:00,09/08/2019 20:00,0,0,0.005,16.67,,,,,,,,,,,,,
09/08/2019 20:00,09/08/2019 21:00,0,0,0,16,,,,,,,,,,,,,
09/08/2019 21:00,09/08/2019 22:00,0,0,0,15.686,,,,,,,,,,,,,
09/08/2019 22:00,09/08/2019 23:00,0,0,0,15.453,,,,,,,,,,,,,
09/08/2019 23:00,10/08/2019 00:00,0,0,0,15.39,,,,,,,,,,,,,
10/08/2019 00:00,10/08/2019 01:00,0,0,0,15.363,,,,,,,,,,,,,
10/08/2019 01:00,10/08/2019 02:00,0,0,0,15.203,,,,,,,,,,,,,
10/08/2019 02:00,10/08/2019 03:00,0,0,0,14.967,,,,,,,,,,,,,
10/08/2019 03:00,10/08/2019 04:00,0,0,0,14.632,,,,,,,,,,,,,
10/08/2019 04:00,10/08/2019 05:00,0,0,0.001,14.293,,,,,,,,,,,,,
10/08/2019 05:00,10/08/2019 06:00,0.026,0,0.042,14.344,,,,,,,,,,,,,
10/08/2019 06:00,10/08/2019 07:00,0.115,0.049,0.092,14.999,,,,,,,,,,,,,
10/08/2019 07:00,10/08/2019 08:00,0.272,0.21,0.107,16.136,,,,,,,,,,,,,
10/08/2019 08:00,10/08/2019 09:00,0.434,0.402,0.112,17.343,,,,,,,,,,,,,
10/08/2019 09:00,10/08/2019 10:00,0.546,0.539,0.127,18.257,,,,,,,,,,,,,
10/08/2019 10:00,10/08/2019 11:00,0.601,0.595,0.152,18.975,,,,,,,,,,,,,
10/08/2019 11:00,10/08/2019 12:00,0.595,0.55,0.19,19.436,,,,,,,,,,,,,
10/08/2019 12:00,10/08/2019 13:00,0.51,0.38,0.241,19.446,,,,,,,,,,,,,
10/08/2019 13:00,10/08/2019 14:00,0.455,0.3,0.247,19.278,,,,,,,,,,,,,
10/08/2019 14:00,10/08/2019 15:00,0.435,0.309,0.212,19.195,,,,,,,,,,,,,
10/08/2019 15:00,10/08/2019 16:00,0.395,0.31,0.16,19.077,,,,,,,,,,,,,
10/08/2019 16:00,10/08/2019 17:00,0.293,0.227,0.12,18.623,,,,,,,,,,,,,
10/08/2019 17:00,10/08/2019 18:00,0.154,0.096,0.09,17.792,,,,,,,,,,,,,
10/08/2019 18:00,10/08/2019 19:00,0.035,0,0.053,16.499,,,,,,,,,,,,,
10/08/2019 19:00,10/08/2019 20:00,0,0,0.005,15.148,,,,,,,,,,,,,
10/08/2019 20:00,10/08/2019 21:00,0,0,0,14.353,,,,,,,,,,,,,
10/08/2019 21:00,10/08/2019 22:00,0,0,0,13.862,,,,,,,,,,,,,
10/08/2019 22:00,10/08/2019 23:00,0,0,0,13.495,,,,,,,,,,,,,
10/08/2019 23:00,11/08/2019 00:00,0,0,0,13.2,,,,,,,,,,,,,
11/08/2019 00:00,11/08/2019 01:00,0,0,0,12.982,,,,,,,,,,,,,
11/08/2019 01:00,11/08/2019 02:00,0,0,0,12.814,,,,,,,,,,,,,
11/08/2019 02:00,11/08/2019 03:00,0,0,0,12.682,,,,,,,,,,,,,
11/08/2019 03:00,11/08/2019 04:00,0,0,0,12.593,,,,,,,,,,,,,
11/08/2019 04:00,11/08/2019 05:00,0,0,0.002,12.526,,,,,,,,,,,,,
11/08/2019 05:00,11/08/2019 06:00,0.027,0,0.042,12.876,,,,,,,,,,,,,
11/08/2019 06:00,11/08/2019 07:00,0.113,0.052,0.087,13.84,,,,,,,,,,,,,
11/08/2019 07:00,11/08/2019 08:00,0.287,0.241,0.092,15.206,,,,,,,,,,,,,
11/08/2019 08:00,11/08/2019 09:00,0.459,0.452,0.093,16.77,,,,,,,,,,,,,
11/08/2019 09:00,11/08/2019 10:00,0.582,0.613,0.101,18.004,,,,,,,,,,,,,
11/08/2019 10:00,11/08/2019 11:00,0.661,0.724,0.11,18.955,,,,,,,,,,,,,
11/08/2019 11:00,11/08/2019 12:00,0.701,0.786,0.115,19.713,,,,,,,,,,,,,
11/08/2019 12:00,11/08/2019 13:00,0.698,0.779,0.119,20.207,,,,,,,,,,,,,
11/08/2019 13:00,11/08/2019 14:00,0.644,0.69,0.127,20.364,,,,,,,,,,,,,
11/08/2019 14:00,11/08/2019 15:00,0.544,0.533,0.137,20.106,,,,,,,,,,,,,
11/08/2019 15:00,11/08/2019 16:00,0.408,0.343,0.145,19.543,,,,,,,,,,,,,
11/08/2019 16:00,11/08/2019 17:00,0.249,0.153,0.143,18.831,,,,,,,,,,,,,
11/08/2019 17:00,11/08/2019 18:00,0.121,0.043,0.107,18.017,,,,,,,,,,,,,
11/08/2019 18:00,11/08/2019 19:00,0.031,0,0.048,16.748,,,,,,,,,,,,,
11/08/2019 19:00,11/08/2019 20:00,0,0,0.003,15.11,,,,,,,,,,,,,
11/08/2019 20:00,11/08/2019 21:00,0,0,0,14.134,,,,,,,,,,,,,
11/08/2019 21:00,11/08/2019 22:00,0,0,0,13.276,,,,,,,,,,,,,
11/08/2019 22:00,11/08/2019 23:00,0,0,0,12.475,,,,,,,,,,,,,
11/08/2019 23:00,12/08/2019 00:00,0,0,0,11.794,,,,,,,,,,,,,
12/08/2019 00:00,12/08/2019 01:00,0,0,0,11.271,,,,,,,,,,,,,
12/08/2019 01:00,12/08/2019 02:00,0,0,0,10.881,,,,,,,,,,,,,
12/08/2019 02:00,12/08/2019 03:00,0,0,0,10.594,,,,,,,,,,,,,
12/08/2019 03:00,12/08/2019 04:00,0,0,0,10.431,,,,,,,,,,,,,
12/08/2019 04:00,12/08/2019 05:00,0,0,0.001,10.182,,,,,,,,,,,,,
12/08/2019 05:00,12/08/2019 06:00,0.022,0,0.037,10.844,,,,,,,,,,,,,
12/08/2019 06:00,12/08/2019 07:00,0.1,0.024,0.099,11.734,,,,,,,,,,,,,
12/08/2019 07:00,12/08/2019 08:00,0.22,0.109,0.145,13.347,,,,,,,,,,,,,
12/08/2019 08:00,12/08/2019 09:00,0.373,0.271,0.162,14.669,,,,,,,,,,,,,
12/08/2019 09:00,12/08/2019 10:00,0.491,0.408,0.174,15.706,,,,,,,,,,,,,
12/08/2019 10:00,12/08/2019 11:00,0.565,0.495,0.189,16.538,,,,,,,,,,,,,
12/08/2019 11:00,12/08/2019 12:00,0.558,0.454,0.224,17.064,,,,,,,,,,,,,
12/08/2019 12:00,12/08/2019 13:00,0.518,0.373,0.251,17.312,,,,,,,,,,,,,
12/08/2019 13:00,12/08/2019 14:00,0.458,0.293,0.253,17.298,,,,,,,,,,,,,
12/08/2019 14:00,12/08/2019 15:00,0.465,0.348,0.206,17.382,,,,,,,,,,,,,
12/08/2019 15:00,12/08/2019 16:00,0.393,0.297,0.168,17.26,,,,,,,,,,,,,
12/08/2019 16:00,12/08/2019 17:00,0.276,0.184,0.14,16.842,,,,,,,,,,,,,
12/08/2019 17:00,12/08/2019 18:00,0.116,0.034,0.109,15.937,,,,,,,,,,,,,
12/08/2019 18:00,12/08/2019 19:00,0.028,0,0.044,14.61,,,,,,,,,,,,,
12/08/2019 19:00,12/08/2019 20:00,0,0,0.003,12.511,,,,,,,,,,,,,
12/08/2019 20:00,12/08/2019 21:00,0,0,0,11.401,,,,,,,,,,,,,
12/08/2019 21:00,12/08/2019 22:00,0,0,0,10.808,,,,,,,,,,,,,
12/08/2019 22:00,12/08/2019 23:00,0,0,0,10.321,,,,,,,,,,,,,
12/08/2019 23:00,13/08/2019 00:00,0,0,0,9.936,,,,,,,,,,,,,
13/08/2019 00:00,13/08/2019 01:00,0,0,0,9.657,,,,,,,,,,,,,
13/08/2019 01:00,13/08/2019 02:00,0,0,0,9.48,,,,,,,,,,,,,
13/08/2019 02:00,13/08/2019 03:00,0,0,0,9.294,,,,,,,,,,,,,
13/08/2019 03:00,13/08/2019 04:00,0,0,0,9.035,,,,,,,,,,,,,
13/08/2019 04:00,13/08/2019 05:00,0,0,0.001,8.723,,,,,,,,,,,,,
13/08/2019 05:00,13/08/2019 06:00,0.024,0,0.039,9.716,,,,,,,,,,,,,
13/08/2019 06:00,13/08/2019 07:00,0.106,0.039,0.09,10.991,,,,,,,,,,,,,
13/08/2019 07:00,13/08/2019 08:00,0.253,0.175,0.115,12.723,,,,,,,,,,,,,
13/08/2019 08:00,13/08/2019 09:00,0.438,0.404,0.107,14.5,,,,,,,,,,,,,
13/08/2019 09:00,13/08/2019 10:00,0.578,0.593,0.107,15.894,,,,,,,,,,,,,
13/08/2019 10:00,13/08/2019 11:00,0.648,0.684,0.12,16.954,,,,,,,,,,,,,
13/08/2019 11:00,13/08/2019 12:00,0.68,0.726,0.129,17.791,,,,,,,,,,,,,
13/08/2019 12:00,13/08/2019 13:00,0.68,0.729,0.131,18.462,,,,,,,,,,,,,
13/08/2019 13:00,13/08/2019 14:00,0.648,0.689,0.125,18.88,,,,,,,,,,,,,
13/08/2019 14:00,13/08/2019 15:00,0.572,0.585,0.119,18.928,,,,,,,,,,,,,
13/08/2019 15:00,13/08/2019 16:00,0.453,0.431,0.112,18.677,,,,,,,,,,,,,
13/08/2019 16:00,13/08/2019 17:00,0.308,0.261,0.101,18.205,,,,,,,,,,,,,
13/08/2019 17:00,13/08/2019 18:00,0.142,0.08,0.092,17.402,,,,,,,,,,,,,
13/08/2019 18:00,13/08/2019 19:00,0.028,0,0.044,15.73,,,,,,,,,,,,,
13/08/2019 19:00,13/08/2019 20:00,0,0,0.003,13.575,,,,,,,,,,,,,
13/08/2019 20:00,13/08/2019 21:00,0,0,0,12.859,,,,,,,,,,,,,
